,Input,Output,Target
67,hãy mở đường dashed của lvk thiết bị + lắp đặt và sau bán để đánh giá hiệu quả chiến dịch quảng cáo tháng này,"""LOẠI BIỂU ĐỒ"": ""biểu đồ đường dashed của lvk thiết bị + lắp đặt và sau bán để đánh giá hiệu quả chiến dịch quảng cáo"", ""CHU KỲ THỜI GIAN"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""khác"", ""QUÝ"": ""khác"", ""khác"", ""khác","""LOẠI BIỂU ĐỒ"": ""line_dashed chart"", ""ĐƠN VỊ"": ""LVK"", ""CHU KỲ THỜI GIAN"": ""tháng"", ""THỨ"": ""khác"", ""NGÀY"": ""khác"", ""TUẦN"": ""khác"", ""THÁNG"": ""này"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""thiết bị + lắp đặt và sau bán"", ""TIÊU ĐỀ"": ""khác"""
68,mở biểu đồ pie của tct giải pháp doanh nghiệp viettel tháng này dt sản xuất,"""LOẠI BIỂU ĐỒ"": ""biểu đồ pie của tct giải pháp doanh nghiệp viettel"", ""CHU KỲ THỜI GIAN"": ""biểu đồ pie"", ""THỨ"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác""","""LOẠI BIỂU ĐỒ"": ""biểu đồ thị phần"", ""ĐƠN VỊ"": ""VTS"", ""CHU KỲ THỜI GIAN"": ""tháng"", ""THỨ"": ""khác"", ""NGÀY"": ""khác"", ""TUẦN"": ""khác"", ""THÁNG"": ""này"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""dt sản xuất"", ""TIÊU ĐỀ"": ""dt kinh doanh dvcntt"""
69,tháng này tôi phải mở dashboard của viettel kha doanh thu anm (tài chính),"""LOẠI BIỂU ĐỒ"": ""biểu đồ của viettel kha doanh thu anm (tài chính)"", ""CHU KỲ THỜI GIAN"": ""khác"", ""THỨ"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""khác"", ""TIÊU ĐỀ"": ""khác"", ""kh","""LOẠI BIỂU ĐỒ"": ""dashboard"", ""ĐƠN VỊ"": ""K058"", ""CHU KỲ THỜI GIAN"": ""tháng"", ""THỨ"": ""khác"", ""NGÀY"": ""khác"", ""TUẦN"": ""khác"", ""THÁNG"": ""này"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""doanh thu anm (tài chính)"", ""TIÊU ĐỀ"": ""khác"""
70,"để đảm bảo dịch vụ hoạt động tốt, anh cần mở chart báo cáo vp_g","""LOẠI BIỂU ĐỒ"": ""biểu đồ chart"", ""ĐƠN VỊ"": ""biểu đồ chart"", ""CHU KỲ THỜI GIAN"": ""khác"", ""THỨ"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""khác"", ""","""LOẠI BIỂU ĐỒ"": ""chart báo cáo"", ""ĐƠN VỊ"": ""VP_G"", ""CHU KỲ THỜI GIAN"": ""khác"", ""THỨ"": ""khác"", ""NGÀY"": ""khác"", ""TUẦN"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""doanh thu bán hàng"", ""TIÊU ĐỀ"": ""khác"""
71,"hãy mở cơ cấu sản xuất để theo dõi tiến độ sản xuất tại cổ tức, lợi nhuận được chia lan tháng này","""LOẠI BIỂU ĐỒ"": ""biểu đồ cơ cấu sản xuất"", ""ĐƠN VỊ"": ""biểu đồ cơ cấu sản xuất"", ""CHU KỲ THỜI GIAN"": ""khác"", ""THỨ"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""khác"", ""TIÊU ĐỀ"": ""khác"", ""khác"", ""","""LOẠI BIỂU ĐỒ"": ""biểu đồ cơ cấu"", ""ĐƠN VỊ"": ""L072"", ""CHU KỲ THỜI GIAN"": ""tháng"", ""THỨ"": ""khác"", ""NGÀY"": ""khác"", ""TUẦN"": ""khác"", ""THÁNG"": ""này"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""cổ tức, lợi nhuận được chia"", ""TIÊU ĐỀ"": ""ln từ hđ đầu tư tài chính"""
72,hãy mở  s022 tháng,"""LOẠI BIỂU ĐỒ"": ""biểu đồ s022"", ""ĐƠN VỊ"": ""biểu đồ s022"", ""CHU KỲ THỜI GIAN"": ""khác"", ""THỨ"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""NGÀY"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""khác"", ""TIÊU ĐỀ"": ""khác"", ""khác"", ""kh","""LOẠI BIỂU ĐỒ"": ""khác"", ""ĐƠN VỊ"": ""S022"", ""CHU KỲ THỜI GIAN"": ""tháng"", ""THỨ"": ""khác"", ""NGÀY"": ""khác"", ""TUẦN"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"""
73,truy cập vào biểu đồ line dashed mức độ hài lòng di động ct an ninh mạng viettel quý III hiện tại,"""LOẠI BIỂU ĐỒ"": ""biểu đồ line"", ""ĐƠN VỊ"": ""biểu đồ line"", ""CHU KỲ THỜI GIAN"": ""khác"", ""THỨ"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác""","""LOẠI BIỂU ĐỒ"": ""line_dashed chart"", ""ĐƠN VỊ"": ""ANM"", ""CHU KỲ THỜI GIAN"": ""quý"", ""THỨ"": ""khác"", ""NGÀY"": ""khác"", ""TUẦN"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""III"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""mức độ hài lòng di động"", ""TIÊU ĐỀ"": ""khác"""
74,tôi đã mở biểu đồ chữ t của khac tct sxtb viettel vmc để kiểm tra thông tin tháng 12 năm 2010,"""LOẠI BIỂU ĐỒ"": ""biểu đồ chữ t của khac tct sxtb viettel vmc để kiểm tra thông tin tháng 12 năm 2010"", ""CHU KỲ THỜI GIAN"": ""khác"", ""THỨ"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""tháng"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""khác"", ""TIÊU ĐỀ"": ""khác"", ""khác"", ""","""LOẠI BIỂU ĐỒ"": ""biểu đồ chữ t"", ""ĐƠN VỊ"": ""VMC"", ""CHU KỲ THỜI GIAN"": ""tháng"", ""THỨ"": ""khác"", ""NGÀY"": ""khác"", ""TUẦN"": ""khác"", ""THÁNG"": ""12"", ""QUÝ"": ""khác"", ""NĂM"": ""2010"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khac"""
75,mở bảng 2 chart quản lý tổ chức tổng kh hài lòng dv cố định dvk hôm nay,"""LOẠI BIỂU ĐỒ"": ""biểu đồ quản lý tổ chức tổng kh hài lòng dv cố định dv"", ""ĐƠN VỊ"": ""biểu đồ quản lý tổ chức tổng kh hài lòng dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định dv cố định d","""LOẠI BIỂU ĐỒ"": ""biểu đồ table 2"", ""ĐƠN VỊ"": ""DVK"", ""CHU KỲ THỜI GIAN"": ""ngày"", ""THỨ"": ""khác"", ""NGÀY"": ""hôm nay"", ""TUẦN"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""tổng kh hài lòng dv cố định"", ""TIÊU ĐỀ"": ""khác"""
76,"để làm việc hiệu quả, tôi thường mở biểu đồ info main công ty tnhh idc vào mỗi buổi sáng","""LOẠI BIỂU ĐỒ"": ""biểu đồ info main"", ""ĐƠN VỊ"": ""khác"", ""CHU KỲ THỜI GIAN"": ""khác"", ""THỨ"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""khác"", ""TIÊU ĐỀ"": ""khác"", ""khác"", ""","""LOẠI BIỂU ĐỒ"": ""biểu đồ info_main"", ""ĐƠN VỊ"": ""IDC"", ""CHU KỲ THỜI GIAN"": ""ngày"", ""THỨ"": ""5"", ""NGÀY"": ""khác"", ""TUẦN"": ""này"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""thời gian toàn trình bưu gửi nội tỉnh"", ""TIÊU ĐỀ"": ""thời gian toàn trình bưu gửi theo ngày"""
77,doanh thu giải pháp tích hợp (b2c) a076 đã mở line hôm nay,"""LOẠI BIỂU ĐỒ"": ""biểu đồ mở line"", ""ĐƠN VỊ"": ""biểu đồ mở line"", ""CHU KỲ THỜI GIAN"": ""khác"", ""NGÀY"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác""","""LOẠI BIỂU ĐỒ"": ""biểu đồ đường"", ""ĐƠN VỊ"": ""A076"", ""CHU KỲ THỜI GIAN"": ""ngày"", ""THỨ"": ""khác"", ""NGÀY"": ""hôm nay"", ""TUẦN"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""doanh thu giải pháp tích hợp (b2c)"", ""TIÊU ĐỀ"": ""doanh thu giai phap tich hop (b2c)"""
78,hãy mở cửa hàng data center biểu đồ tổng quan tại cpltm tổng số lượng dự án/ use-case ngày mai,"""LOẠI BIỂU ĐỒ"": ""biểu đồ tổng quan tại cpltm tổng số lượng dự án/ use-case"", ""CHU KỲ THỜI GIAN"": ""khác"", ""THỨ"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""kh","""LOẠI BIỂU ĐỒ"": ""biểu đồ tổng quan"", ""ĐƠN VỊ"": ""CPLTM"", ""CHU KỲ THỜI GIAN"": ""ngày"", ""THỨ"": ""khác"", ""NGÀY"": ""mai"", ""TUẦN"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""tổng số lượng dự án/ uc"", ""TIÊU ĐỀ"": ""tổng số lượng dự án/ use-case"""
79,"trước khi đi làm, hãy đảm bảo đã mở char t chart để cập nhật tình hình công việc của mình tại vdb thứ năm tuần sau thu hộ (trừ viễn thông)","""LOẠI BIỂU ĐỒ"": ""biểu đồ char t chart"", ""ĐƠN VỊ"": ""biểu đồ char t chart"", ""CHU KỲ THỜI GIAN"": ""khác"", ""THỨ"": ""khác"", ""THÁNG"": ""khác"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""CHỈ TIÊU"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác"", ""TIÊU ĐỀ"": ""khác","""LOẠI BIỂU ĐỒ"": ""biểu đồ chữ t"", ""ĐƠN VỊ"": ""VDB"", ""CHU KỲ THỜI GIAN"": ""ngày"", ""THỨ"": ""5"", ""NGÀY"": ""khác"", ""TUẦN"": ""sau"", ""THÁNG"": ""khác"", ""QUÝ"": ""khác"", ""NĂM"": ""khác"", ""CHỈ TIÊU"": ""thu hộ (trừ viễn thông)"", ""TIÊU ĐỀ"": ""dt tài chính số"""
