"SERVICE_ID","SERVICE_NAME","DESCRIPTION","TYPE_ID","CAL_RATE","ID","SERVICE_DISPLAY","UNIT_ID","UNIT_CODE","SERVICE_TYPE","THRESHOLD_TYPE","STATUS","FOMULAR_DESCRIPT","UPDATE_TIME","UPDATE_USER","ORDER_INDEX","TYPE_PARAM","SERVICE_TYPE_PARAM","IS_LEAF"
3293,Sản phẩm hạ tầng viễn thông,,,,5013,Thiết bị ATS,2,,1,1,1,,,yengtn_is,,DTTD,2,1
5071,Dòng sản phẩm Tác chiến điện tử,,1,,11040,Dòng sản phẩm Tác chiến điện tử,2,,1,1,1,,,,,DTTD,2,
22,thẻ cào giấy,thunc,1,,4723,thẻ cào giấy,2,,1,1,1,,,,,DTTD,2,1
5210,Sản phẩm AI camera,,1,,11171,Sản phẩm AI camera,2,,1,1,1,,,,,DTTD,2,
4220,Lắp đặt và sau bán,thunc,1,,4778,Lắp đặt và sau bán,2,,1,1,1,,,,,DTTD,2,1
7326,Tài khoản Khách hàng mới,,,,200633,Tài khoản Khách hàng mới,83,,1,1,1,,,,,DTTD,2,1
8671, Xi măng bao PP đa dụng,thunc,1,,4571, Xi măng bao PP đa dụng,50,,1,1,1,,,,,DTTD,1,1
5092,chir tieeu b,,,,3062,chir tieeu b,2,,42,1,1,,2020-09-06 06:46:45.000,slgb_admin_bi,,DTTD,1,
190027,Dây và cáp,M3,1,,10027,Dây và cáp,2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,DTTD,2,0
190097,"Anten trạm BTS, Phụ kiện quang khác, tủ Rack, …",M3,1,,10101,"Anten trạm BTS, Phụ kiện quang khác, tủ Rack, …",2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,DTTD,2,1
4222,Khác (cước ứng trước),thunc,1,,4776,Khác (cước ứng trước),2,,1,1,1,,,,,DTTD,2,1
4237,Dịch vụ ICloud,thunc,1,,4781,Dịch vụ ICloud,2,,1,1,1,,,,,DTTD,1,0
8348,THỊ TRƯỜNG NƯỚC NGOÀI,thunc,1,,4108,THỊ TRƯỜNG NƯỚC NGOÀI,2,,1,1,1,,,,,DTTD,1,
26,Thanh toán TT qua Bankplus,thunc,1,,4743,Thanh toán TT qua Bankplus,2,,1,1,1,,,,,DTTD,2,1
1100068,THUÊ BAO TRUYỀN HÌNH,,3,,5384,THUÊ BAO TRUYỀN HÌNH,1,,905,1,1,TB truyền hình,1970-01-01 07:00:00.000,,,DTTD,5,0
190094,Trong nước,M3,1,,10098,Trong nước,2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,DTTD,2,0
1004193,Phí dịch vụ,thunc,1,,4749,Phí dịch vụ,2,,1,1,1,,,,,DTTD,2,0
10101010,Chỉ tiêu 101010,,,,3346,Chỉ tiêu 101010,5,,905,1,1,,2021-04-14 13:58:15.000,"241173",,DTTD,,
8935, Chi phí kết nối di động phải trả ngoại mạng trong nước,thunc,1,,4276, Chi phí kết nối di động phải trả ngoại mạng trong nước,2,,1,1,1,,,,,DTTD,2,1
12319,Tổng doanh thu(Theo tiêu dùng),,1,,200220,Tổng doanh thu(Theo tiêu dùng),2,,1,1,1,,,,,DTTD,2,0
8909,Thiết bị + Lắp đặt và sau bán,thunc,1,,4268,Thiết bị + Lắp đặt và sau bán,2,,1,1,1,,,,,DTTD,2,1
7146,"Xe tải từ >18 tấn, xe Container 40 feet",,,,200445,"Xe tải từ >18 tấn, xe Container 40 feet",84,,1,1,1,,,,,DTTD,2,1
8550,Doanh thu Xây lắp,thunc,1,,4423,DT Xây lắp,2,,1,1,1,,,,,DTTD,2,0
5254,Khác,,1,,200240,Khác,2,,1,1,1,,,,,DTTD,2,
5048,Sản phẩm hạ tầng viễn thông xuất khẩu,,1,,11023,Sản phẩm hạ tầng viễn thông xuất khẩu,2,,1,1,1,,,,,DTTD,2,
3281.2,Sản phẩm không do M1 làm chủ đề tài,,,,4999,Sản phẩm không do M1 làm chủ đề tài,2,,1,1,1,,,yengtn_is,,DTTD,1,
7052,Mức giá dịch vụ,,,,200353,Mức giá dịch vụ,23,,1,1,1,,,,,DTTD,5,1
5255,Sản phẩm xuất khẩu,,1,,200241,Sản phẩm xuất khẩu,2,,1,1,1,,,,,DTTD,2,
7273,Trạm An Dân,,,,200574,Trạm An Dân,84,,1,1,1,,,,,DTTD,2,0
8589,Vận hành khai thác,thunc,1,,4463,Vận hành khai thác,2,,1,1,1,,,,,DTTD,2,0
10005,Nội dung quốc tế,,,,5187,Nội dung quốc tế,2,,1,1,1,,,,,DTTD,2,0
7149,"Xe từ 12 - 30 chỗ, xe tải từ 2- 4 tấn",,,,200448,"Xe từ 12 - 30 chỗ, xe tải từ 2- 4 tấn",84,,1,1,1,,,,,DTTD,2,1
190108,Sản phẩm đơn vị khác làm chủ thiết kế,M3,1,,10062,Sản phẩm đơn vị khác làm chủ thiết kế,2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,DTTD,2,1
160015,KHỐI XỬ LÝ TIẾNG NÓI VÀ NGÔN NGỮ TỰ NHIÊN,,,,200115,KHỐI XỬ LÝ TIẾNG NÓI VÀ NGÔN NGỮ TỰ NHIÊN,2,,1,1,1,,2021-06-21 14:42:48.000,"241173",,DTTD,1,0
7329,Tổng số tài khoản thực lũy kế,,,,200638,Tổng số tài khoản thực lũy kế,83,,1,1,1,,,,,DTTD,5,1
7117,Vé lượt,,,,200416,Vé lượt,2,,1,1,1,,,,,DTTD,2,0
8563,VTT,thunc,1,,4436,VTT,2,,1,1,1,,,,,DTTD,2,1
5024,vOffice,thunc,1,,4766,vOffice,2,,1,1,1,,,,,DTTD,1,0
160038,SẢN PHẨM DPI/DATAMON,,,,200138,SẢN PHẨM DPI/DATAMON,2,,1,1,1,,2021-06-21 14:42:48.000,"241173",,DTTD,2,0
150015,CHI PHÍ GIẢM TRỪ,,1,,6015,CHI PHÍ GIẢM TRỪ,2,,1,1,1,,,,,DTTD,2,0
10087,Khác,,,,5249,Khác,2,,1,1,1,,,,,DTTD,2,1
7054,Doanh thu thu phí tại trạm,,,,200355,DT thu phí tại trạm,2,,1,1,1,,,,,DTTD,2,1
8585,DT Hạ tầng cho thuê,thunc,1,,4459,DT Hạ tầng cho thuê,2,,1,1,1,,,,,DTTD,2,0
180009,.                                    .Khác,,,,5009,.                                    .Khác,2,,1,1,1,,,yengtn_is,,DTTD,2,1
4230,Sản phẩm Smart Motor,thunc,1,,4763,Sản phẩm Smart Motor,2,,1,1,1,,,,,DTTD,1,0
7055,Mức giá dịch vụ,,,,200356,Mức giá dịch vụ,23,,1,1,1,,,,,DTTD,5,1
190071,Ngoài Cáp,M3,1,,10075,Ngoài Cáp,2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,DTTD,2,0
8562,DT VHKT Mạng lưới,thunc,1,,4435,DT VHKT Mạng lưới,2,,1,1,1,,,,,DTTD,2,0
160039,Chi phí chia sẻ doanh thu,,,,200139,Chi phí chia sẻ doanh thu,2,,1,1,1,,2021-06-21 14:42:48.000,"241173",,DTTD,2,1
7022,Mức giá dịch vụ,,,,200323,Mức giá dịch vụ,23,,1,1,1,,,,,DTTD,5,1
7091,Mức giá dịch vụ,,,,200392,Mức giá dịch vụ,23,,1,1,1,,,,,DTTD,5,1
8666, Xi măng xá mác thấp,thunc,1,,4566, Xi măng xá mác thấp,50,,1,1,1,,,,,DTTD,1,1
160001,Ekyc profiling,,,,200102,Ekyc profiling,2,,1,1,1,,2021-11-24 15:10:30.000,"170635",,DTTD,2,1
180003,"Các sản phẩm nguồn, máy phát điện",,,,4988,"Các sản phẩm nguồn, máy phát điện",2,,1,1,1,,,yengtn_is,,DTTD,2,1
190056,Tập đoàn,M3,1,,10056,Tập đoàn,2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,DTTD,2,0
7231,Trạm Hòa Lạc– Hoà Bình Km 17+100,,,,200532,Trạm Hòa Lạc– Hoà Bình Km 17+100,84,,1,1,1,,,,,DTTD,2,0
7137,"Xe từ 12 - 30 chỗ, xe tải từ 2- 4 tấn",,,,200436,"Xe từ 12 - 30 chỗ, xe tải từ 2- 4 tấn",84,,1,1,1,,,,,DTTD,2,1
130011,Cloud PC,,1,,7010,Cloud PC,2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,DTTD,1,0
5179,VRS641,,1,,11140,VRS641,2,,1,1,1,,,,,DTTD,2,
150004,Doanh thu DV ViettelPay,,1,,6004,DT DV ViettelPay,2,,1,1,1,,,,,DTTD,1,0
7296,"Xe tải từ >18 tấn, xe Container 40 feet",,,,200597,"Xe tải từ >18 tấn, xe Container 40 feet",84,,1,1,1,,,,,DTTD,2,1
8332,Giải pháp xác định vị trí dựa trên công nghệ IoT ,thunc,1,,4092,Giải pháp xác định vị trí dựa trên công nghệ IoT ,2,,1,1,1,,,,,DTTD,1,
7156,"Xe trên 31 chỗ, xe tải từ 4 - 10 tấn",,,,200455,"Xe trên 31 chỗ, xe tải từ 4 - 10 tấn",84,,1,1,1,,,,,DTTD,2,1
3225,"Dịch vụ kỹ thuật, sửa chữa thiết bị ĐTVT",,,,5047,"Dịch vụ kỹ thuật, sửa chữa thiết bị ĐTVT",2,,1,1,1,,,yengtn_is,,DTTD,2,1
7110,Khác,,,,200410,Khác,2,,1,1,1,,,,,DTTD,1,0
7147,Trạm Nam Cà Ná,,,,200446,Trạm Nam Cà Ná,84,,1,1,1,,,,,DTTD,2,0
5058,Sản phẩm DataSponsor,thunc,1,,4760,Sản phẩm DataSponsor,2,,1,1,1,,,,,DTTD,1,0
8366, DTDV VIỄN THÔNG,thunc,1,,4112, DTDV VIỄN THÔNG,2,,1,1,1,,,,,DTTD,2,
130036,Public Cloud (DPC),,1,,7035,Public Cloud (DPC),2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,DTTD,2,0
8458,Cước kênh truyền Mobifone do VCC cung cấp kênh,NULL,1,,1434,Cước kênh truyền Mobifone do VCC cung cấp kênh,2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,DTTD,2,
5237,+ Tầm trung,,1,,200223,+ Tầm trung,2,,1,1,1,,,,,DTTD,2,
8250,Phí dịch vụ,thunc,1,,4190,Phí dịch vụ,1,,1,1,1,,,,,DTTD,,
10126,Dự án Bộ Quốc phòng,,,,5289,Dự án Bộ Quốc phòng,2,,1,1,1,,,,,DTTD,1,0
160023,DOANH THU DV&SX KHÁC,,,,200123,DT DV&SX KHÁC,2,,1,1,1,,2021-06-21 14:42:48.000,"241173",,DTTD,1,0
8771,Dịch vụ,,1,,200197,Dịch vụ,2,,1,1,1,,,,,DTTD,2,1
5203,Nhóm sản phẩm ứng dụng,,1,,11164,Nhóm sản phẩm ứng dụng,2,,1,1,1,,,,,DTTD,2,
150042,Doanh thu khác,,1,,6042,DT khác,2,,1,1,1,,,,,DTTD,2,1
3212,Rada,,,,5034,Rada,2,,1,1,1,,,yengtn_is,,DTTD,2,1
5128,UAV,,1,,11089,UAV,2,,1,1,1,,,,,DTTD,2,
5004,DT đổi quảng cáo,thunc,1,,4785,DT đổi quảng cáo,2,,1,1,1,,,,,DTTD,2,1
1201001,Tỷ lệ giao dịch thành công,Chỉ tiêu Ban CNTT,,,200960,Tỷ lệ giao dịch thành công,44,,905,1,1,,2021-11-18 16:29:49.000,"170635",,CNTT,,
1200612,Doanh thu quảng cáo,,,,201005,Doanh thu quảng cáo,2,,905,1,1,,2021-11-25 10:17:45.000,"170635",,DTTD,,
1200606,Quỹ chuyên dùng,,,,201002,Quỹ chuyên dùng,2,,905,1,1,,2021-11-24 14:48:45.000,"170635",,DTTD,,
1200603,Doanh thu cơ khí CNC,,,,200983,DT cơ khí CNC,2,,905,1,1,,2021-11-23 15:05:47.000,"170635",,DTTD,2,1
1200608,"Kiểm soát chất lượng (Giám sát, kiểm định, đô kiểm sóng)",,,,201006,Kiểm soát chất lượng,2,,905,1,1,,2022-06-02 10:02:47.000,"250905",,DTTD,1,0
1200607,"Tư vấn thiết kế, GP kiển cố HTVT (KSTK, GP Kiên cố, TT nước ngoài)",,,,201007,GP kiển cố HTVT,2,,905,1,1,,2022-06-02 10:02:47.000,"250905",,DTTD,1,0
1200570,Tỷ lệ thẻ thực lũy kế từ khi khai trương dịch vụ,Tỷ lệ thẻ thực lũy kế từ khi khai trương dịch vụ,,,201021,Tỷ lệ thẻ thực lũy kế từ khi khai trương dịch vụ,23,,,1,1,,,,,DTTD,11,0
1200571,Tổng số thẻ có phát sinh giao dịch qua trạm lũy kế từ khi khai trương dịch vụ,Tổng số thẻ có phát sinh giao dịch qua trạm lũy kế từ khi khai trương dịch vụ,,,201022,Tổng số thẻ có phát sinh giao dịch qua trạm lũy kế từ khi khai trương dịch vụ,58,,905,1,1,,2021-12-01 11:19:06.000,"170635",,DTTD,5,1
1200572,Tỷ lệ thẻ phát sinh giao dịch lũy kế từ khi khai trương dịch vụ,Tỷ lệ thẻ phát sinh giao dịch lũy kế từ khi khai trương dịch vụ,,,201023,Tỷ lệ thẻ phát sinh giao dịch lũy kế từ khi khai trương dịch vụ,23,,907,1,1,,2022-05-10 11:04:27.000,"250905",,DTTD,11,0
1200601,Doanh thu cáp quang,,,,200981,Doanh thu cáp quang,2,,905,1,1,,2021-11-23 15:03:27.000,"170635",,DTTD,2,1
1200611,Doanh thu nội dung,,,,201004,Doanh thu nội dung,2,,905,1,1,,2021-11-25 10:17:22.000,"170635",,DTTD,,
1200609,"Các lĩnh vực mới (DDCN, ICT, KS VHKT, XHH,..)",,,,201008,Các lĩnh vực mới,2,,905,1,1,,2022-06-02 10:02:47.000,"250905",,DTTD,1,0
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn,Chỉ tiêu Ban CNTT,,,200961,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn,44,,905,1,1,,2021-11-18 16:30:57.000,"170635",,CNTT,,
1200535,DT VHKT B2B,,1,,200840,DT VHKT B2B,2,,1,1,1,,,,,DTTD,2,
1200536,DT VHKT B2C (X-Services),,1,,200841,DT VHKT B2C (X-Services),2,,1,1,1,,,,,DTTD,2,
1200537,DT Trạm BTS,,1,,200842,DT Trạm BTS,2,,1,1,1,,,,,DTTD,2,
1200538,DDT CĐBR,,1,,200843,DDT CĐBR,2,,1,1,1,,,,,DTTD,2,
1200539,DT Năng lượng mặt trời,,1,,200844,DT Năng lượng mặt trời,2,,1,1,1,,,,,DTTD,2,
1200540,DT Trạm BTS,,1,,200845,DT Trạm BTS,2,,1,1,1,,,,,DTTD,2,
1200541,"DT Cống bể, Cáp quang",,1,,200846,"DT Cống bể, Cáp quang",2,,1,1,1,,,,,DTTD,2,
1200542,DT DAS,,1,,200847,DT DAS,2,,1,1,1,,,,,DTTD,2,
1200543,DT CĐBR,,1,,200848,DT CĐBR,2,,1,1,1,,,,,DTTD,2,
1200544,DT Năng lượng mặt trời,,1,,200849,DT Năng lượng mặt trời,2,,1,1,1,,,,,DTTD,2,
1200545,Doanh thu Giải pháp tích hợp (B2C),,1,,200850,Doanh thu Giải pháp tích hợp (B2C),2,,1,1,1,,,,,DTTD,2,
1200546,Trong Tập đoàn,,1,,200851,Trong Tập đoàn,2,,1,1,1,,,,,DTTD,2,
1200547,Bán chéo (các SP trong TĐ),,1,,200852,Bán chéo (các SP trong TĐ),2,,1,1,1,,,,,DTTD,2,
1200548,Các dự án khác,,1,,200853,Các dự án khác,2,,1,1,1,,,,,DTTD,2,
1200549,Ngoài Tập đoàn,,1,,200854,Ngoài Tập đoàn,2,,1,1,1,,,,,DTTD,2,
1200550,DT Năng lượng B2C,,1,,200855,DT Năng lượng B2C,2,,1,1,1,,,,,DTTD,2,
1200551,DT Cơ điện B2C,,1,,200856,DT Cơ điện B2C,2,,1,1,1,,,,,DTTD,2,
1200552,DT Cơ điện B2C,,1,,200857,DT Cơ điện B2C,2,,1,1,1,,,,,DTTD,2,
1200553,DT Smart Solution,,1,,200858,DT Smart Solution,2,,1,1,1,,,,,DTTD,2,
1200489,Nạp tiền,,1,,200859,Nạp tiền,2,,1,1,1,,,,,DTTD,2,
1200490,Rút tiền,,1,,200860,Rút tiền,2,,1,1,1,,,,,DTTD,2,
1200491,Bán hộ,,1,,200861,Bán hộ,2,,1,1,1,,,,,DTTD,2,
1200492,Xổ số,,1,,200862,Xổ số,2,,1,1,1,,,,,DTTD,2,
1200493,Khác,,1,,200863,Khác,2,,1,1,1,,,,,DTTD,2,
1200494,Merchant,,1,,200864,Merchant,2,,1,1,1,,,,,DTTD,2,
1200495,"Offline (QR code, PoS, USSD...)",,1,,200865,"Offline (QR code, PoS, USSD...)",2,,1,1,1,,,,,DTTD,2,
1200496,"Online (API, website của bên thứ 3)",,1,,200866,"Online (API, website của bên thứ 3)",2,,1,1,1,,,,,DTTD,2,
1200497,"Dịch vụ tài chính (tiết kiệm-cho vay, đầu tư...)",,1,,200867,"Dịch vụ tài chính (tiết kiệm-cho vay, đầu tư...)",2,,1,1,1,,,,,DTTD,2,
1200498,"Dịch vụ dữ liệu (Credit Score, data...)",,1,,200868,"Dịch vụ dữ liệu (Credit Score, data...)",2,,1,1,1,,,,,DTTD,2,
1200499,Sàn TMĐT,,1,,200869,Sàn TMĐT,2,,1,1,1,,,,,DTTD,2,
1200500,Bán hộ,,1,,200870,Bán hộ,2,,1,1,1,,,,,DTTD,1,
1200501,Merchant,,1,,200871,Merchant,2,,1,1,1,,,,,DTTD,1,
1200502,"Dịch vụ tài chính (tiết kiệm-cho vay, đầu tư...)",,1,,200872,"Dịch vụ tài chính (tiết kiệm-cho vay, đầu tư...)",2,,1,1,1,,,,,DTTD,1,
1200503,"Dịch vụ dữ liệu (Credit Score, data...)",,1,,200873,"Dịch vụ dữ liệu (Credit Score, data...)",2,,1,1,1,,,,,DTTD,1,
1200504,Sàn TMĐT,,1,,200874,Sàn TMĐT,2,,1,1,1,,,,,DTTD,1,
1200505,Bán hộ,,1,,200875,Bán hộ,2,,1,1,1,,,,,DTTD,1,
1200506,Merchant,,1,,200876,Merchant,2,,1,1,1,,,,,DTTD,1,
1200507,"Dịch vụ tài chính (tiết kiệm-cho vay, đầu tư...)",,1,,200877,"Dịch vụ tài chính (tiết kiệm-cho vay, đầu tư...)",2,,1,1,1,,,,,DTTD,1,
1200508,"Dịch vụ dữ liệu (Credit Score, data...)",,1,,200878,"Dịch vụ dữ liệu (Credit Score, data...)",2,,1,1,1,,,,,DTTD,1,
1200509,Sàn TMĐT,,1,,200879,Sàn TMĐT,2,,1,1,1,,,,,DTTD,1,
1200510,Bán hộ,,1,,200880,Bán hộ,2,,1,1,1,,,,,CHI_PHI,2,
1200511,Chi phí chia sẻ,,1,,200881,Chi phí chia sẻ,2,,1,1,1,,,,,CHI_PHI,2,
1200512,Chi phí khác,,1,,200882,Chi phí khác,2,,1,1,1,,,,,CHI_PHI,2,
1200513,Merchant,,1,,200883,Merchant,2,,1,1,1,,,,,CHI_PHI,2,
1200514,Chi phí chia sẻ,,1,,200884,Chi phí chia sẻ,2,,1,1,1,,,,,CHI_PHI,2,
1200515,Chi phí khác,,1,,200885,Chi phí khác,2,,1,1,1,,,,,CHI_PHI,2,
1200516,"Dịch vụ tài chính (tiết kiệm-cho vay, đầu tư...)",,1,,200886,"Dịch vụ tài chính (tiết kiệm-cho vay, đầu tư...)",2,,1,1,1,,,,,CHI_PHI,2,
1200517,Chi phí chia sẻ,,1,,200887,Chi phí chia sẻ,2,,1,1,1,,,,,CHI_PHI,2,
1200518,Chi phí khác,,1,,200888,Chi phí khác,2,,1,1,1,,,,,CHI_PHI,2,
1200519,"Dịch vụ dữ liệu (Credit Score, data...)",,1,,200889,"Dịch vụ dữ liệu (Credit Score, data...)",2,,1,1,1,,,,,CHI_PHI,2,
1200520,Chi phí chia sẻ,,1,,200890,Chi phí chia sẻ,2,,1,1,1,,,,,CHI_PHI,2,
1200521,Chi phí khác,,1,,200891,Chi phí khác,2,,1,1,1,,,,,CHI_PHI,2,
1200522,Sàn TMĐT,,1,,200892,Sàn TMĐT,2,,1,1,1,,,,,CHI_PHI,2,
1200523,Chi phí chia sẻ,,1,,200893,Chi phí chia sẻ,2,,1,1,1,,,,,CHI_PHI,2,
1200524,Chi phí khác,,1,,200894,Chi phí khác,2,,1,1,1,,,,,CHI_PHI,2,
1200525,Bán hộ,,1,,200895,Bán hộ,2,,1,1,1,,,,,DTTD,2,
1200526,Merchant,,1,,200896,Merchant,2,,1,1,1,,,,,DTTD,2,
1200527,"Dịch vụ tài chính (tiết kiệm-cho vay, đầu tư...)",,1,,200897,"Dịch vụ tài chính (tiết kiệm-cho vay, đầu tư...)",2,,1,1,1,,,,,DTTD,2,
1200528,"Dịch vụ dữ liệu (Credit Score, data...)",,1,,200898,"Dịch vụ dữ liệu (Credit Score, data...)",2,,1,1,1,,,,,DTTD,2,
1200529,Sàn TMĐT,,1,,200899,Sàn TMĐT,2,,1,1,1,,,,,DTTD,2,
1200530,Bán hộ,,1,,200900,Bán hộ,87,,1,1,1,,,,,DTTD,2,
1200531,Merchant,,1,,200901,Merchant,87,,1,1,1,,,,,DTTD,2,
1200532,"Dịch vụ tài chính (tiết kiệm-cho vay, đầu tư...)",,1,,200902,"Dịch vụ tài chính (tiết kiệm-cho vay, đầu tư...)",87,,1,1,1,,,,,DTTD,2,
1200533,"Dịch vụ dữ liệu (Credit Score, data...)",,1,,200903,"Dịch vụ dữ liệu (Credit Score, data...)",87,,1,1,1,,,,,DTTD,2,
1200534,Sàn TMĐT,,1,,200904,Sàn TMĐT,87,,1,1,1,,,,,DTTD,2,
1200556,Doanh thu từ Dịch vụ Giám sát và xử lý sự cố ATTT 24/7 (Managed Security Service),,1,,200905,Doanh thu từ Dịch vụ Giám sát và xử lý sự cố ATTT 24/7 (Managed Security Service),2,,1,1,1,,,,,DTTD,2,
1200557,Doanh thu từ Dịch vụ ATTT chuyên nghiệp (Professional Services),,1,,200906,Doanh thu từ Dịch vụ ATTT chuyên nghiệp (Professional Services),2,,1,1,1,,,,,DTTD,2,
1200558,Doanh thu từ Dịch vụ cho thuê/bán license sản phẩm phần mềm đóng gói thương mại (Standalone Product),,1,,200907,Doanh thu từ Dịch vụ cho thuê/bán license sản phẩm phần mềm đóng gói thương mại (Standalone Product),2,,1,1,1,,,,,DTTD,2,
1200559,Doanh thu từ Dịch vụ Giám sát và xử lý sự cố ATTT 24/7 (Managed Security Service),,1,,200908,Doanh thu từ Dịch vụ Giám sát và xử lý sự cố ATTT 24/7 (Managed Security Service),2,,1,1,1,,,,,DTTD,2,
1200560,Doanh thu từ Dịch vụ ATTT chuyên nghiệp (Professional Services),,1,,200909,Doanh thu từ Dịch vụ ATTT chuyên nghiệp (Professional Services),2,,1,1,1,,,,,DTTD,2,
1200561,Doanh thu từ Dịch vụ cho thuê/bán license sản phẩm phần mềm đóng gói thương mại (Standalone Product),,1,,200910,Doanh thu từ Dịch vụ cho thuê/bán license sản phẩm phần mềm đóng gói thương mại (Standalone Product),2,,1,1,1,,,,,DTTD,2,
1200562,Chi phí phần cứng,,1,,200911,Chi phí phần cứng,2,,1,1,1,,,,,DTTD,2,
1200563,Chi phí phần cứng,,1,,200912,Chi phí phần cứng,2,,1,1,1,,,,,DTTD,2,
1200564,Chi phí phần mềm mua ngoài (để cung cấp cho KH nhưng ko do ANM SX),,1,,200913,Chi phí phần mềm mua ngoài (để cung cấp cho KH nhưng ko do ANM SX),2,,1,1,1,,,,,DTTD,2,
1200565,Chi phí chia sẻ outsource,,1,,200914,Chi phí chia sẻ outsource,2,,1,1,1,,,,,DTTD,2,
1200566,Chi phí khác,,1,,200915,Chi phí khác,2,,1,1,1,,,,,DTTD,2,
1201003,Tỷ lệ khách hàng trải nghiệm tồi dịch vụ,Chỉ tiêu Ban CNTT,,,200962,Tỷ lệ khách hàng trải nghiệm tồi dịch vụ,108,,905,-1,1,,2021-11-18 16:31:32.000,"170635",,CNTT,,
1141,TB phát sinh lưu lượng đi và đến (LK),,,,200964,TB phát sinh lưu lượng đi và đến (LK),45,,905,1,1,,2021-11-19 16:29:17.000,"170635",,DTTD,3,
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm),,,,200965,TB phát sinh lưu lượng đi và đến (Tăng/giảm),45,,905,1,1,,2021-11-19 16:30:13.000,"170635",,DTTD,4,
1200602,Cơ khí (không bao gồm cơ khí CNC),,,,200982,Cơ khí (không bao gồm cơ khí CNC),2,,905,1,1,,2021-11-23 15:04:19.000,"170635",,DTTD,2,1
10191,DOANH THU DỊCH VỤ (không bao gồm SME),,1,,200940,DOANH THU DỊCH VỤ (không bao gồm SME),2,,1,1,1,,,,,DTTD,1,
1200600,GTSL Cơ khí CNC,,,,200980,GTSL Cơ khí CNC,2,,905,1,1,,2021-11-23 15:04:51.000,"170635",,DTTD,2,
21000120,Doanh thu Hợp nhất(TC),Cho thị trường,,,201040,Doanh thu Hợp nhất(TC),29,,905,1,1,,2021-12-01 09:38:54.000,"170635",,DTTD,,
21000101,Lợi nhuận TT (không CLTG),,,,201041,Lợi nhuận TT (không CLTG),29,,905,1,1,,2021-12-01 09:40:18.000,"170635",,DTTD,,
1200604,Nội bộ TĐ,,,,201000,Nội bộ TĐ,2,,905,1,1,,2021-11-24 14:47:24.000,"170635",,DTTD,,
1200605,Bên ngoài TĐ,,,,201001,Bên ngoài TĐ,2,,905,1,1,,2021-11-24 14:48:07.000,"170635",,DTTD,,
1200610,Dịch vụ game,,,,201003,Dịch vụ game,2,,905,1,1,,2021-11-25 10:16:36.000,"170635",,DTTD,,
2160408,Lao động trong DS nghỉ việc,,,,200920,Lao động trong DS nghỉ việc,23,,905,1,1,,2021-11-08 16:59:43.000,"250905",,DTTD,,
3115,Điện thoại di động,,1,,2368,Điện thoại di động,2,,1,1,1,,,,,DTTD,2,0
3116,Smartphone,,1,,1015,Smartphone,2,,1,1,1,,,,,DTTD,1,
3117,Featurephone,,1,,888,Featurephone,2,,1,1,1,,,,,DTTD,1,
2227,Doanh thu dân sự với các đơn vị trong Viettel (DT nội bộ),thuhuyen-20180713,1,,1260,DT dân sự với các đơn vị trong Viettel (DT nội bộ),2,,1,1,1,,,,,DTTD,,
2241,STP-DRA,thuhuyen-20180713,1,,1271,STP-DRA,2,,1,1,1,,,,,DTTD,1,
2247,Doanh thu với các đơn vị ngoài Viettel,thuhuyen-20180713,1,,1272,DT với các đơn vị ngoài Viettel,2,,1,1,1,,,,,DTTD,,
2256,Nhóm sản phẩm truyền dẫn,thuhuyen-20180713,1,,1277,Nhóm sản phẩm truyền dẫn,2,,1,1,1,,,,,DTTD,1,
2264,Bán trực tiếp cho các thị trường nước ngoài của Viettel,thuhuyen-20180713,1,,1283,Bán trực tiếp cho các thị trường nước ngoài của Viettel,2,,1,1,1,,,,,DTTD,1,
2270,Sản phẩm quân sự (sử dụng Quỹ chuyên dùng),thuhuyen-20180713,1,,1288,Sản phẩm quân sự (sử dụng Quỹ chuyên dùng),2,,1,1,1,,,,,DTTD,,
2282,Dòng sản phẩm IoT,thuhuyen-20180713,1,,1292,Dòng sản phẩm IoT,2,,1,1,1,,,,,DTTD,,
2303,Dòng sản phẩm lưỡng dụng,thuhuyen-20180713,1,,1294,Dòng sản phẩm lưỡng dụng,2,,1,1,1,,,,,DTTD,,
2308,Thiết bị cảnh báo nhanh Fire Alarm Home,thuhuyen-20180713,1,,1298,Thiết bị cảnh báo nhanh Fire Alarm Home,2,,1,1,1,,,,,DTTD,1,
2310,Thiết bị IoT bộ điều khiển thông minh Smart Controller,thuhuyen-20180713,1,,1300,Thiết bị IoT bộ điều khiển thông minh Smart Controller,2,,1,1,1,,,,,DTTD,1,
