"SERVICE_ID","SERVICE_NAME"
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
1041,Dịch vụ Khai thác Dữ liệu
1041,Dịch vụ Khai thác Dữ liệu
1044,Dịch vụ SMS
1044,Dịch vụ SMS
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
3095,DOANH THU XUẤT KHẨU
3095,DOANH THU XUẤT KHẨU
1020,Doanh thu bán thẻ cào nội mạng
19,TỔNG DOANH THU (chi tiết)
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
1576,SẢN LƯỢNG TIÊU THỤ
200118,Tổng doanh thu Tài chính
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
200118,Tổng doanh thu Tài chính
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
3094,DOANH THU NỘI ĐỊA
200100,Lợi nhuận
20,Doanh thu di động
20,Doanh thu di động
20,Doanh thu di động
20,Doanh thu di động
20,Doanh thu di động
1020,Doanh thu bán thẻ cào nội mạng
1020,Doanh thu bán thẻ cào nội mạng
1020,Doanh thu bán thẻ cào nội mạng
1020,Doanh thu bán thẻ cào nội mạng
1020,Doanh thu bán thẻ cào nội mạng
1020,Doanh thu bán thẻ cào nội mạng
1020,Doanh thu bán thẻ cào nội mạng
1020,Doanh thu bán thẻ cào nội mạng
3130,Kinh doanh In
3130,Kinh doanh In
3130,Kinh doanh In
69,Doanh thu cố định
69,Doanh thu cố định
69,Doanh thu cố định
69,Doanh thu cố định
69,Doanh thu cố định
69,Doanh thu cố định
69,Doanh thu cố định
69,Doanh thu cố định
69,Doanh thu cố định
69,Doanh thu cố định
2187,Tên lửa
2198,Vệ tinh
2199,Tàu ngầm
2200,Ngư lôi
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
20,Doanh thu di động
20,Doanh thu di động
20,Doanh thu di động
20,Doanh thu di động
69,Doanh thu cố định
69,Doanh thu cố định
69,Doanh thu cố định
111,Doanh thu giải pháp CNTT
111,Doanh thu giải pháp CNTT
111,Doanh thu giải pháp CNTT
114,Doanh thu kinh doanh quốc tế
114,Doanh thu kinh doanh quốc tế
115,Quốc tế
122,Roaming inbound
125,Kênh thuê riêng quốc tế
1728,Cước kết nối quốc tế
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
1038,Dịch vụ  chuyển tiền mặt/thu hộ tại Quầy
1038,Dịch vụ  chuyển tiền mặt/thu hộ tại Quầy
1038,Dịch vụ  chuyển tiền mặt/thu hộ tại Quầy
1038,Dịch vụ  chuyển tiền mặt/thu hộ tại Quầy
1038,Dịch vụ  chuyển tiền mặt/thu hộ tại Quầy
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
2049,Doanh thu với các đơn vị trong Tập đoàn (DT nội bộ)
2080,Doanh thu với các đơn vị ngoài Tập đoàn
2099,Hoạt động tài chính + khác
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
2045,Doanh thu sản phẩm dân sự
2045,Doanh thu sản phẩm dân sự
2045,Doanh thu sản phẩm dân sự
2045,Doanh thu sản phẩm dân sự
2045,Doanh thu sản phẩm dân sự
2046,Doanh thu sản phẩm quân sự
2046,Doanh thu sản phẩm quân sự
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
2203,Doanh thu với các đơn vị bên ngoài
2203,Doanh thu với các đơn vị bên ngoài
2203,Doanh thu với các đơn vị bên ngoài
2203,Doanh thu với các đơn vị bên ngoài
2204,Sản phẩm trong nước
2209,Sản phẩm xuất khẩu
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
1044,Dịch vụ SMS
1044,Dịch vụ SMS
200118,Tổng doanh thu Tài chính
200110,Chi phí
200100,Lợi nhuận
200118,Tổng doanh thu Tài chính
200110,Chi phí
200100,Lợi nhuận
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
114,Doanh thu kinh doanh quốc tế
114,Doanh thu kinh doanh quốc tế
114,Doanh thu kinh doanh quốc tế
114,Doanh thu kinh doanh quốc tế
115,Quốc tế
122,Roaming inbound
125,Kênh thuê riêng quốc tế
1728,Cước kết nối quốc tế
114,Doanh thu kinh doanh quốc tế
115,Quốc tế
122,Roaming inbound
125,Kênh thuê riêng quốc tế
1728,Cước kết nối quốc tế
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
1141,TB phát sinh lưu lượng đi và đến (LK)
1142,TB phát sinh lưu lượng đi và đến (Tăng/giảm)
2003,Sản phẩm quân sự
2014,Sản phẩm quân sự
2035,Sản phẩm quân sự
20,Doanh thu di động
20,Doanh thu di động
69,Doanh thu cố định
69,Doanh thu cố định
115,Quốc tế
122,Roaming inbound
125,Kênh thuê riêng quốc tế
1728,Cước kết nối quốc tế
111,Doanh thu giải pháp CNTT
111,Doanh thu giải pháp CNTT
111,Doanh thu giải pháp CNTT
111,Doanh thu giải pháp CNTT
111,Doanh thu giải pháp CNTT
20,Doanh thu di động
20,Doanh thu di động
21,bán thẻ
29,Cho các DV TS (-)
31,Thiết bị
48,Doanh thu hòa mạng và DV sau bán
52,Cước phát sinh TS
59,Kết nối đến (trong nước)
64,Doanh thu khác
69,Doanh thu cố định
69,Doanh thu cố định
111,Doanh thu giải pháp CNTT
114,Doanh thu kinh doanh quốc tế
114,Doanh thu kinh doanh quốc tế
114,Doanh thu kinh doanh quốc tế
114,Doanh thu kinh doanh quốc tế
114,Doanh thu kinh doanh quốc tế
20,Doanh thu di động
20,Doanh thu di động
111,Doanh thu giải pháp CNTT
111,Doanh thu giải pháp CNTT
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
114,Doanh thu kinh doanh quốc tế
114,Doanh thu kinh doanh quốc tế
114,Doanh thu kinh doanh quốc tế
114,Doanh thu kinh doanh quốc tế
115,Quốc tế
122,Roaming inbound
125,Kênh thuê riêng quốc tế
1728,Cước kết nối quốc tế
1200000,Chuyển tiền
1200005,Nạp/Rút tiền
1200006,Dịch vụ viễn thông
1200015,Thu hộ (trừ viễn thông)
1200018,Chi hộ
1200021,Khác
1200491,Bán hộ
1200494,Merchant
1200497,"Dịch vụ tài chính (tiết kiệm-cho vay, đầu tư...)"
1200498,"Dịch vụ dữ liệu (Credit Score, data...)"
1200499,Sàn TMĐT
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
206,Thuê bao thực tăng thêm
20214133,DT dịch vụ nhóm DV của VTT
1148,Tiêu dùng thực di động (TT+TS)
157,Doanh thu cố định
157,Doanh thu cố định
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
2160402,Thu nhập bình quân
2160402,Thu nhập bình quân
2160402,Thu nhập bình quân
5066,Doanh thu dịch vụ SME
5066,Doanh thu dịch vụ SME
20214132,DT dịch vụ nhóm DV của VTS
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
20214133,DT dịch vụ nhóm DV của VTT
806,Thuê bao 4G (LK toàn mạng)
1100065,TB3G lũy kế
1100032,"2G lũy kế"
806,Thuê bao 4G (LK toàn mạng)
1100065,TB3G lũy kế
1100032,"2G lũy kế"
5066,Doanh thu dịch vụ SME
20212743,Viettel 2743
20212744,Vinaphone 2744
20212745,Mobifone 2745
20212746,VietnamMobile 2746
20212747,Gtel đạt 2747
157,Doanh thu cố định
5066,Doanh thu dịch vụ SME
20214124,DT khác (Kiddy+Smart)
1148,Tiêu dùng thực di động (TT+TS)
20214133,DT dịch vụ nhóm DV của VTT
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
157,Doanh thu cố định
157,Doanh thu cố định
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
206,Thuê bao thực tăng thêm
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
807,Thuê bao 4G tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
1443,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1443,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1443,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1443,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1443,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1443,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1443,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1443,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1443,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1443,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1443,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1443,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1443,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2181,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1443,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
2181,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
1443,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
2181,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
1443,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
2181,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
1443,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
2181,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
1443,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
2181,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
1443,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
2181,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
1443,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
2181,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
1443,Doanh thu bên ngoài
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
2181,Doanh thu bên ngoài
2338,Doanh thu bên ngoài
2044,Doanh thu bên ngoài
132,Doanh thu thương mại điện tử
2160408,Lao động trong DS nghỉ việc
2160408,Lao động trong DS nghỉ việc
2160408,Lao động trong DS nghỉ việc
2160406,Năng suất lao động
