GROUPPROFILECODE,CYCLETIME,AREACODE,DASHBOARDID,DASHBOARDNAME
VPTD,1,VTTNEWNEW,5019,DOANH THU DỊCH VỤ MỚI
VPTD,1,CT,5021,DT HẠ TẦNG CHO THUÊ
VPTD,2,VTTNEWNEW,5024,Doanh thu cố định
VPTD,1,VDTC,5030,Doanh thu dịch vụ thu phí
VPTD,1,VDTC,5031,Doanh thu phát hành thẻ
VPTD,1,VDTC,5032,Doanh thu kết nối
VPTD,1,VDTC,5033,Doanh thu dịch vụ giá trị gia tăng
VPTD,2,VTC,5038,Doanh thu di động
VPTD,1,VTC,5040,Doanh thu cố định
VPTD,2,VTC,5042,Doanh thu giải pháp CNTT
VPTD,1,VTC,5043,Doanh thu giải pháp CNTT
VPTD,2,VTC,5045,Doanh thu kinh doanh quốc tế
VPTD,1,VTC,5047,Doanh thu thương mại điện tử
VPTD,1,MOV,5058,Doanh thu di động
VPTD,1,MOV,5061,Doanh thu kinh doanh quốc tế
VPTD,1,VTL,5081,Doanh thu thương mại điện tử
VPTD,2,MOV,5066,Doanh thu giải pháp CNTT
VPTD,2,MOV,5067,Doanh thu kinh doanh quốc tế
VPTD,2,MOV,5068,Doanh thu thương mại điện tử
VPTD,2,VTL,5084,Doanh thu giải pháp CNTT
VPTD,2,VTL,5085,Doanh thu kinh doanh quốc tế
VPTD,1,VTP,5091,Doanh thu thương mại điện tử
VPTD,2,VTP,5094,Doanh thu giải pháp CNTT
VPTD,2,VTP,5096,Doanh thu thương mại điện tử
VPTD,2,VBD,5107,Doanh thu giải pháp CNTT
VPTD,1,IDC,5110,CÁC DV CLOUD
VPTD,2,IDC,5116,DOANH THU DỰ ÁN
VPTD,1,XNK,5119,DOANH THU KINH DOANH IN
VPTD,1,XNK,5120,DOANH THU KINH DOANH XNK
VPTD,1,MYN,5129,DOANH THU CỐ ĐỊNH
VPTD,1,MYN,5131,DOANH THU KINH DOANH QUỐC TẾ
VPTD,1,VTZ,5143,Doanh thu thương mại điện tử
VPTD,2,VTZ,5144,Doanh thu di động
VPTD,2,MYN,5149,MYN
VPTD,1,VDS,5159,DOANH THU CHẤM ĐIỂM KHÁCH HÀNG
VPTD,2,VDS,5160,DOANH THU TÀI CHÍNH SỐ
VPTD,2,STL,5457,LỢI NHUÂN TT (KHÔNG CLTG) Copy
VPTD,2,NAT,5458,LỢI NHUÂN TT (KHÔNG CLTG) Copy
VPTD,2,M3,5212,GTSL CƠ KHÍ CNC
VPTD,2,M3,5214,DT CƠ KHÍ (KHÔNG CNC)
VPTD,2,M3,5215,DT CƠ KHÍ CNC
VPTD,2,VNC,5234,DOANH THU NSNN
VPTD,2,VNC,5235,DT CÁC ĐƠN VỊ TRONG VT
VPTD,2,VNC,5238,DT BÊN NGOÀI
VPTD,1,ANM,5252,DT DV CHO THUÊ/BÁN LICENSE
VPTD,1,VTS,5259,Doanh thu dịch vụ (trừ hubbing)
VPTD,1,VTS,5260,Doanh thu bán hàng DA BQP
VPTD,1,KGM,5263,DT NỘI BỘ TĐ
VPTD,1,KGM,5268,KHỐI THỊ GIÁC MÁY TÍNH
VPTD,2,KGM,5271,DT QUỸ CHUYÊN DÙNG
VPTD,1,VDS,5314,Doanh thu dịch vụ
VPTD,2,KGM,5273,KHỐI PHÂN TÍCH DỮ LIỆU
VPTD,1,TVTK,5279,TVTK
VPTD,1,TVTK,5280,TỔNG DOANH THU (KD)
VPTD,2,VTG,5316,Thu nhập BQ
VPTD,2,VTN,5503,VTNet
VPTD,1,VDTC,5434,Thẻ có nạp tiền
VPTD,2,VTE,5521,Lao động BQ trong DS
VPTD,2,VTE,5522,Năng suất lao động BQ
VPTD,1,TH,5292,Doanh thu quảng cáo
VPTD,2,VTE,5523,Thu nhập BQ
VPTD,2,VTN,5507,Lao động BQ trong DS
VPTD,2,VTS,5534,TỔNG DOANH THU (KD) (TRỪ HUBBING)
VPTD,2,VTN,5510,Năng suất lao động BQ
VPTD,2,VTN,5511,Thu nhập BQ
VPTD,2,Q510,4732,Doanh thu dịch vụ di động
VPTD,2,Q510,4733,Doanh thu dịch vụ nhóm VTS
VPTD,2,Q510,4734,Thuê bao FTTH
VPTD,2,Q510,4735,Thuê bao di động phát triển thực
VPTD,2,Q510,4736,Thuê bao 4G phát triển thực
VPTD,2,Q510,4737,Tổng doanh thu dịch vụ
VPTD,2,Q510,4738,Thuê bao register
VPTD,2,Q510,4739,Doanh thu dịch vụ cố định băng rộng
VPTD,2,Q510,4740,Doanh thu dịch vụ nhóm VTT
VPTD,2,Q510,4741,Doanh thu dịch vụ nhóm VDS
VPTD,2,M1,4903,Dòng tiền ròng
BCL,1,VTTNEWNEW,4926,6. Doanh thu dịch vụ và sản xuất VTTN (Kinh doanh)
BCL,2,CTM,4919,10. Doanh thu dịch vụ và sản xuất
BCL,1,VTC,4930,Doanh thu dv và sx lũy kế (kinh doanh)
BCL,2,VTC,4931,Doanh thu dv và sx lũy kế (kinh doanh)
BCL,1,STL,4932,Doanh thu dv và sx lũy kế (kinh doanh)
BCL,1,VTS,4933,3. Doanh thu dịch vụ và sản xuất
BCL,2,STL,4934,Doanh thu dv và sx lũy kế (kinh doanh)
BCL,2,VTS,4935,5. Doanh thu dịch vụ và sản xuất
BCL,2,NAT,4939,Doanh thu dv và sx lũy kế (kinh doanh)
BCL,2,MOV,4941,Doanh thu dv và sx lũy kế (kinh doanh)
VPTD,2,ANM,4957,LAO ĐỘNG BQ TRONG DS
VPTD,2,Q510,4731,Doanh thu dịch vụ SME
VPTD,2,VDS,4987,THU NHẬP BÌNH QUÂN
VPTD,2,VTS,4960,Lao động BQ trong DS
VPTD,2,CT,4964,NĂNG SUẤT LAO ĐỘNG
VPTD,2,CT,4967,LAO ĐỘNG BQ TRONG DS
VPTD,2,XMCP,4969,NĂNG SUẤT LAO ĐỘNG
VPTD,2,XMCP,4970,THU NHẬP BÌNH QUÂN
VPTD,2,XMCP,4976,LAO ĐỘNG BQ TRONG DS
VPTD,2,VNC,4995,THU NHẬP BÌNH QUÂN
VPTD,2,VHK,4997,THU NHẬP BÌNH QUÂN
VPTD,2,BC,5001,DT THƯƠNG MẠI VÀ DỊCH VỤ
VPTD,1,VTTNEWNEW,5018,Doanh thu cố định
VPTD,2,CT,5028,DT NĂNG LƯỢNG VÀ CƠ ĐIỆN
VPTD,2,VDTC,5034,Doanh thu dịch vụ thu phí
VPTD,2,VDTC,5035,Doanh thu phát hành thẻ
VPTD,2,VTC,5046,Doanh thu thương mại điện tử
VPTD,1,STL,5050,Doanh thu giải pháp CNTT
VPTD,2,STL,5055,Doanh thu giải pháp CNTT
VPTD,2,STL,5057,Doanh thu thương mại điện tử
VPTD,1,MOV,5059,Doanh thu cố định
VPTD,1,MOV,5060,Doanh thu giải pháp CNTT
VPTD,1,MOV,5062,Doanh thu thương mại điện tử
VPTD,2,MOV,5065,Doanh thu cố định
VPTD,1,NAT,5074,Doanh thu cố định
VPTD,1,NAT,5075,Doanh thu giải pháp CNTT
VPTD,1,VTL,5078,Doanh thu cố định
VPTD,2,VTL,5083,Doanh thu cố định
VPTD,1,VTP,5087,Doanh thu di động
VPTD,1,VTP,5088,Doanh thu cố định
VPTD,1,VTP,5090,Doanh thu kinh doanh quốc tế
VPTD,2,VTP,5095,Doanh thu kinh doanh quốc tế
VPTD,1,VBD,5099,Doanh thu cố định
VPTD,1,IDC,5103,DOANH THU DỊCH VỤ TRUYỀN THỐNG
VPTD,2,VBD,5106,Doanh thu cố định
VPTD,2,VBD,5108,Doanh thu kinh doanh quốc tế
VPTD,1,IDC,5112,DT CÁC ĐƠN VỊ NGOÀI TĐ
VPTD,1,IDC,5113,DT CÁC ĐƠN VỊ TRONG TĐ
VPTD,1,XNK,5122,DOANH THU KINH DOANH DVCNTT
VPTD,2,XNK,5124,DOANH THU KINH DOANH XNK
VPTD,1,MYN,5132,DOANH THU THƯƠNG MẠI ĐIỆN TỬ
VPTD,2,MYN,5135,DOANH THU CỐ ĐỊNH
VPTD,2,MYN,5136,DOANH THU GIẢI PHÁP CNTT
VPTD,1,XMCP,5150,TỔNG DOANH THU
VPTD,2,VDS,5157,DOANH THU SMS BANKING
VPTD,1,VDS,5153,DOANH THU SMS BANKING
VPTD,2,VDS,5161,DOANH THU CHẤM ĐIỂM KHÁCH HÀNG
VPTD,1,VDS,5156,DOANH THU TÀI CHÍNH SỐ
VPTD,2,MYN,5461,LỢI NHUÂN TT (KHÔNG CLTG) Copy
VPTD,2,TTTT,5512,VTSport
VPTD,2,TTTT,5513,Lao động BQ trong DS
VPTD,2,TTTT,5514,Năng suất lao động BQ
VPTD,2,TTTT,5515,Thu nhập BQ
VPTD,2,M1,5197,DT SẢN PHẨM DÂN SỰ
VPTD,2,M1,5198,DT SẢN PHẨM QUÂN SỰ
VPTD,2,M1,5199,DT NỘI BỘ
VPTD,2,M1,5200,DT BÊN NGOÀI
VPTD,2,M1,5201,DT TRONG NƯỚC
VPTD,2,M1,5202,DT XUẤT KHẨU
VPTD,2,M3,5204,DT BÊN NGOÀI
VPTD,2,M3,5208,DT XUẤT KHẨU
VPTD,2,VNC,5236,DT CÁC ĐƠN VỊ BÊN NGOÀI
VPTD,2,VNC,5241,DT TRONG NƯỚC
VPTD,1,ANM,5243,DT CÁC ĐƠN VỊ TRONG TĐ
VPTD,1,ANM,5244,DT TỪ KHÁCH HÀNG NGOÀI
VPTD,1,ANM,5245,DT QUỸ CHUYÊN DÙNG TỪ BQP
VPTD,1,ANM,5246,DT DV GIÁM SÁT VÀ XỬ LÝ SỰ CỐ
VPTD,1,ANM,5251,DT DV ATTT CHUYÊN NGHIỆP
VPTD,2,ANM,5257,DT DV ATTT CHUYÊN NGHIỆP
VPTD,1,VTS,5261,Doanh thu bán hàng giáo dục
VPTD,1,VTS,5262,Doanh thu bán hàng y tế
VPTD,1,KGM,5264,DT BÊN NGOÀI TĐ
BCL,1,TD,5575,Tỷ lệ kết nối thành công đến tổng đài
VPTD,2,VDTC,5556,HOÀN VỐN
VPTD,2,MOV,5617,HOÀN VỐN
VPTD,2,VTC,5615,HOÀN VỐN
VPTD,2,VTL,5616,HOÀN VỐN
VPTD,2,VTP,5598,HOÀN VỐN
VPTD,1,VDS,5656,THUÊ BAO VIETTEL MONEY
BCL,1,VTS,5756,4. TỶ LỆ KẾT NỐI THÀNH CÔNG ĐẾN TỔNG ĐÀI
VPTD,1,TD,5715,Thuê bao VIETTEL MONEY
BCL,1,VTS,5779,6.Thời gian trung bình để xử lý PA
BCL,1,VTS,5778,5.Tỷ lệ phản ánh
BCL,1,VTS,5783,7. Tỷ lệ xử lý phản ánh của KH
BCL,1,VTS,5784,8. Mức độ hài lòng của KH
BCL,1,VDS,5785,6. Tỷ lệ xử lý phản ánh của KH
BCL,1,VDS,5786,7. Mức độ hài lòng của KH
BCL,1,BC,5787,4.Tỷ lệ xử lý phản ánh của KH
BCL,2,VTS,5855,7.Tỷ lệ phản ánh
BCL,2,VTS,5856,8.Thời gian trung bình để xử lý PA
BCL,2,VDS,5843,Tỷ lệ phản ánh
BCL,2,BC,5840,Tỷ lệ xử lý phản ánh của KH
BCL,2,BC,5841,Mức độ hài lòng của KH
BCL,2,VDS,5842,Mức độ hài lòng của KH
BCL,1,TD,5935,TỶ LỆ PHẢN ÁNH
VPTD,2,VTC,6176,Thuê bao phát sinh lưu lượng Copy
BCL,1,TD,5919,TỶ LỆ XỬ LÝ PHẢN ÁNH CỦA KH
VPTD,2,VTTNEWNEW,6155,Thuê bao phát sinh lưu lượng Copy
CSKH,2,VTTNEWNEW,5996,14. Tỷ lệ phản ánh
CSKH,1,TD,5957,Mức độ hài lòng của KH
CSKH,2,VTTNEWNEW,5997,15. Thời gian trung bình để xử lý PA
CSKH,2,VTTNEWNEW,5998,17. Mức độ hài lòng của KH
CSKH,2,VTTNEWNEW,5995,13.Tỷ lệ kết nối thành công đến tổng đài
CSKH,1,TD,5961,Tỷ lệ kết nối thành công đến tổng đài
CSKH,1,TD,5962,TỶ LỆ PHẢN ÁNH
CSKH,1,TD,5963,THỜI GIAN TRUNG BÌNH ĐỂ XỬ LÝ PA
CSKH,1,TD,5964,TIẾN ĐỘ XỬ LÝ PHẢN ÁNH CỦA KH
CSKH,1,VDS,6095,TIẾN ĐỘ GIAO TIỀN CỦA DV CHUYỂN TIỀN
CSKH,2,VTTNEWNEW,6000,16. Tiến độ xử lý phản ánh của KH
CSKH,2,TD,6027,TỶ LỆ KẾT NỐI THÀNH CÔNG ĐẾN TỔNG ĐÀI
CSKH,2,TD,6028,TỶ LỆ PHẢN ÁNH
CSKH,2,TD,6029,THỜI GIAN TRUNG BÌNH ĐỂ XỬ LÝ PA
CSKH,2,TD,6030,TIẾN ĐỘ XỬ LÝ PHẢN ÁNH CỦA KH
CSKH,2,TD,6031,MỨC ĐỘ HÀI LÒNG CỦA KH
CSKH,1,TD,5972,TẬP ĐOÀN
CSKH,2,VDS,6090,Tiến độ giao tiền của DV chuyển tiền
CSKH,1,BC,6091,Thời gian trung bình để xử lý PA
CSKH,2,BC,6096,Thời gian trung bình để xử lý PA
VPTD,2,VTG,6175,Thuê bao phát sinh lưu lượng Copy
VPTD,2,STL,6156,Thuê bao phát sinh lưu lượng Copy
VPTD,2,VTL,6177,Thuê bao phát sinh lưu lượng Copy
VPTD,2,MYN,6157,Thuê bao phát sinh lưu lượng Copy
VPTD,2,VBD,6158,Thuê bao phát sinh lưu lượng Copy
VPTD,1,T037,6168,Thanh Hoá
CSKH,1,VTTNEWNEW,6015,8.Tỷ lệ phản ánh
CSKH,1,VTTNEWNEW,6016,9. Thời gian trung bình để xử lý PA
CSKH,1,VTTNEWNEW,6017,11.Mức độ hài lòng của KH
CSKH,1,VTTNEWNEW,6018,7.TỶ LỆ KẾT NỐI THÀNH CÔNG ĐẾN TỔNG ĐÀI
CSKH,1,VTTNEWNEW,6019,10.Tiến độ xử lý phản ánh của KH
VPTD,1,B241,6169,Bắc Ninh
VPTD,1,T008,6161,Hồ Chí Minh
CSKH,1,VTTNEWNEW,6022,VTT
VPTD,1,V064,6162,Bà Rịa Vũng Tàu
CSKH,2,TD,6044,TẬP ĐOÀN
VPTD,1,A076,6163,An Giang
VPTD,1,V211,6164,Vĩnh Phúc
CSKH,1,VTS,5979,4. TỶ LỆ KẾT NỐI THÀNH CÔNG ĐẾN TỔNG ĐÀI
CSKH,1,VTS,5980,6.Thời gian trung bình để xử lý PA
CSKH,1,VTS,5981,5.Tỷ lệ phản ánh
CSKH,1,VTS,5982,7. Tỷ lệ xử lý phản ánh của KH
VPTD,1,B650,6165,Bình Dương
VPTD,1,T074,6275,Trà Vinh
CSKH,1,VTS,5985,VTS
CSKH,2,VDS,6059,Tỷ lệ phản ánh
CSKH,2,VDS,6060,Mức độ hài lòng của KH
CSKH,2,VTS,5988,7.Tỷ lệ phản ánh
CSKH,2,VTS,5989,8.Thời gian trung bình để xử lý PA
CSKH,2,VTS,5990,10.Mức độ hài lòng của KH
CSKH,2,VTS,5991,6.Tỷ lệ kết nối thành công đến tổng đài
CSKH,2,VTS,5992,9.Tiến độ xử lý phản ánh của KH
CSKH,2,VDS,6061,Tỷ lệ kết nối thành công đến tổng đài
CSKH,2,VDS,6062,Tiến độ xử lý phản ánh của KH
VPTD,1,B781,6276,Bạc Liêu
CSKH,2,VTS,6056,VTS
VPTD,1,T027,6277,Tuyên Quang
VPTD,1,T280,6295,Thái Nguyên
CSKH,2,VDS,6066,VDS
VPTD,1,T073,6170,Tiền Giang
CSKH,1,VDS,6068,6. Tiến độ xử lý phản ánh của KH
CSKH,1,VDS,6069,7. Mức độ hài lòng của KH
VPTD,1,T036,6172,Thái Bình
CSKH,1,VDS,6071,4. Tỷ lệ kết nối thành công đến tổng đài
CSKH,1,VDS,6072,5. Tỷ lệ phản ánh
VPTD,1,S079,6316,Sóc Trăng
CSKH,1,VDS,6074,VDS
VPTD,1,S022,6318,Sơn La
VPTD,1,Q510,6174,Quảng Nam
VPTD,1,C026,6335,Cao bằng
VPTD,1,Q055,6356,Quảng Ngãi
VPTD,1,C710,6336,Cần Thơ
VPTD,1,Q033,6357,Quảng Ninh
VPTD,1,D230,6337,Điện Biên
VPTD,1,Q052,6338,Quảng Bình
VPTD,1,P057,6340,Phú Yên
VPTD,1,N068,6342,Ninh Thuận
VPTD,1,N350,6343,Nam Định
VPTD,1,N030,6345,Ninh Bình
VPTD,1,D067,6347,Đồng Tháp
VPTD,1,L025,6348,Lạng Sơn
VPTD,1,L063,6377,Lâm Đồng
VPTD,1,G059,6349,Gia Lai
VPTD,1,H018,6351,Hoà Bình
VPTD,1,H018,6353,Hòa Bình
DTTC,2,TD,6396,Lợi nhuận từ hoạt động Đầu tư Tài chính
DTTC,2,TD,6398,Tập Đoàn
VPTD,1,L072,6435,Long An
VPTD,1,K060,6436,Kon Tum
VPTD,1,K077,6456,Kiên Giang
VPTD,1,H711,6401,Hậu Giang
VPTD,1,N351,6402,Hà Nam
VPTD,1,H031,6403,Hải Phòng
VPTD,1,T054,6404,Thừa Thiên Huế
VPTD,1,H039,6405,Hà Tĩnh
VPTD,2,Y029,6406,Yên Bái
VPTD,1,TD,6407,DỊCH VỤ TV360
VPTD,2,V064,6409,Bà Rịa Vũng Tàu
VPTD,2,V211,6495,Vĩnh Phúc
VPTD,2,V070,6496,Vĩnh Long
VPTD,2,T280,6498,Thái Nguyên
VPTD,2,T066,6411,Tây Ninh
VPTD,2,T037,6499,Thanh Hoá
VPTD,2,A076,6413,An Giang
VPTD,2,B650,6515,Bình Dương
VPTD,2,H018,6517,Hòa Bình
VPTD,2,Q053,6536,Quảng Trị
VPTD,2,B240,6519,Bắc Giang
VPTD,2,Q510,6520,Quảng Nam
VPTD,2,Q055,6521,Quảng Ngãi
VPTD,2,B241,6539,Bắc Ninh
VPTD,2,B651,6525,Bình Phước
VPTD,2,B075,6526,Bến Tre
VPTD,2,N350,6543,Nam Định
VPTD,2,H320,6552,Hải Dương
VPTD,2,C780,6529,Cà Mau
VPTD,2,D230,6532,Điện Biên
VPTD,2,N038,6533,Nghệ An
VPTD,2,K058,6561,Khánh Hoà
VPTD,2,H321,6576,Hưng Yên
VPTD,2,H711,6577,Hậu Giang
VPTD,2,T054,6578,Thừa Thiên Huế
VPTD,2,H039,6579,Hà Tĩnh
VPTD,2,H031,6580,Hải Phòng
VPTD,2,H019,6595,Hà Giang
CNTT,2,VTTNEWNEW,6551,THI PHẦN
VPTD,2,D511,6616,Đà Nẵng
VPTD,2,D500,6635,Đắc Lắc
VPTD,1,VDS,6815,DỊCH VỤ SMS Copy
CNTT,1,VTTNEWNEW,6837,TV360_Tỷ lệ giao dịch hoàn thành đúng hạn
CNTT,1,VTTNEWNEW,6838,TV360_Tỷ lệ khách hàng trải nghiệm tồi
CNTT,1,VTTNEWNEW,6836,TV360_Tỷ lệ giao dịch thành công
CNTT,1,VTTNEWNEW,6882,MYVIETTEL_Tỷ lệ khách hàng trải nghiệm tồi
CNTT,1,VTTNEWNEW,6883,VTT
CNTT,2,TD,6715,Ban CNTT
CNTT,2,TD,6680,TL CUỘC GỌI THOẠI ĐƯỢC THIẾT LẬP TC (VOICE CSSR)
CNTT,2,TD,6681,TL CUỘC GỌI THOẠI BỊ RƠI (VOICE CDR)
CNTT,2,TD,6682,TL PHIÊN DV DATA THIẾT LẬP THÀNH CÔNG (MOBILE DATA SR)
CNTT,2,TD,6717,TL PHIÊN DV DATA BỊ NGẮT KẾT NỐI (MOBILE DATA DR)
CNTT,2,TD,6720,TL KHUNG TG TRUY NHẬP DV TỒI - TẢI DL (INTERNET FR - DL)
CNTT,2,TD,6721,TL KHUNG TG TRUY NHẬP DV TỒI - VIDEO STREAMING (INTERNET FR - VS)
CNTT,1,TD,6735,Ban CNTT
CNTT,1,TD,6736,TV360_Tỷ lệ giao dịch thành công
CNTT,1,TD,6737,TV360_Tỷ lệ giao dịch hoàn thành đúng hạn
CNTT,1,TD,6739,TL CUỘC GỌI THOẠI ĐƯỢC THIẾT LẬP TC (VOICE CSSR)
CNTT,1,TD,6740,TL CUỘC GỌI THOẠI BỊ RƠI (VOICE CDR)
CNTT,1,TD,6741,TL PHIÊN DV DATA BỊ NGẮT KẾT NỐI (MOBILE DATA DR)
CNTT,1,TD,6742,TL PHIÊN DV DATA TỒI - VIDEO (MOBILE DATA FR - VIDEO)
CNTT,1,TD,6743,TL KHUNG TG TRUY NHẬP DV TỒI - WEB (INTERNET FR - WEB)
CNTT,1,TD,6744,TL KHUNG TG TRUY NHẬP DV TỒI - TẢI DL (INTERNET FR - DL)
CNTT,1,TD,6745,TL KHUNG TG TRUY NHẬP DV TỒI - VIDEO STREAMING (INTERNET FR - VS)
CNTT,1,TD,6746,TL KHUNG TG TRUY NHẬP DV TỒI - GAME (INTERNET FR - GAME)
CNTT,1,TD,6747,TL KHUNG TG TRUY NHẬP DV TỒI - VIDEO CONFERENCE (INTERNET FR - VC)
CNTT,1,TD,6748,TL KHUNG TG TRUY NHẬP DV TỒI - MẠNG XÃ HỘI (INTERNET FR - SOCIAL)
CNTT,1,TD,6749,TL CUỘC GỌI THOẠI TỒI (VOICE FR)
CNTT,1,TD,6750,TL PHIÊN DV DATA THIẾT LẬP THÀNH CÔNG (MOBILE DATA SR)
CNTT,1,TD,6751,TL PHIÊN XEM KÊNH TRUYỀN HÌNH TỒI IPTV (IPTV FR - CHANNEL)
CNTT,1,TD,6752,TL LƯỢT XEM VOD TỒI TRÊN IPTV (IPTV FR - VOD)
CNTT,1,TD,6753,MOCHA_TỶ LỆ GIAO DỊCH THÀNH CÔNG
CNTT,1,TD,6777,MOCHA_Tỷ lệ giao dịch hoàn thành đúng hạn
CNTT,1,TD,6754,TỶ LỆ GIAO DỊCH THÀNH CÔNG
VPTD,2,NAT,5597,HOÀN VỐN
QTDL,2,VTTNEWNEW,7135,TỔNG DOANH THU CÁC DỰ ÁN/UC
BCL,2,VTS,5857,10.Mức độ hài lòng của KH
BCL,2,VDS,5839,Tỷ lệ kết nối thành công đến tổng đài
BCL,2,BC,5860,Tỷ lệ phản ánh
BCL,2,BC,5875,TỶ LỆ KẾT NỐI THÀNH CÔNG ĐẾN TỔNG ĐÀI
CSKH,2,BC,6082,Tiến độ xử lý phản ánh của KH
CSKH,2,BC,6083,Mức độ hài lòng của KH
BCL,1,TD,5918,Mức độ hài lòng của KH
CSKH,2,BC,6084,Tỷ lệ phản ánh
CSKH,2,BC,6085,TỶ LỆ KẾT NỐI THÀNH CÔNG ĐẾN TỔNG ĐÀI
VPTD,1,V070,6255,Vĩnh Long
CSKH,2,BC,6087,BƯU CHÍNH
VPTD,1,B075,6315,Bến tre
VPTD,1,H019,6399,Hà Giang
VPTD,2,B056,6518,Bình Định
VPTD,2,Q033,6522,Quảng Ninh
VPTD,2,B281,6537,Bắc Kạn
VPTD,2,B781,6523,Bạc Liêu
VPTD,2,P057,6524,Phú Yên
VPTD,2,C026,6527,Cao Bằng
VPTD,2,D067,6554,Đồng Tháp
CNTT,1,VDS,6849,VIETTELPAY_Tỷ lệ giao dịch hoàn thành đúng hạn
CNTT,1,TD,6935,TV360_TL KHÁCH HÀNG TRẢI NGHIỆM TỒI
CNTT,2,TD,6722,TL KHUNG TG TRUY NHẬP DV TỒI - VIDEO CONFERENCE (INTERNET FR - VC)
CNTT,1,VDS,6851,VDS
CNTT,1,TH,6918,MOCHA_Tỷ lệ giao dịch hoàn thành đúng hạn
CNTT,1,TH,6919,VTM
CNTT,1,TD,6936,MYVIETTEL_TL KHÁCH HÀNG TRẢI NGHIỆM TỒI
VPTD,2,M1,7095,TỔNG SỐ LAO ĐỘNG
QTDL,2,TD,7155,TỔNG DOANH THU CÁC DỰ ÁN/UC
CNTT,1,TH,6917,Tỷ lệ khách hàng trải nghiệm tồi
QTDL,2,TD,7156,TẬP ĐOÀN
QTDL,2,TD,7157,SỐ LƯỢNG DỰ ÁN/ UC
QTDL,2,TD,7158,TỔNG DOANH THU DỰ ÁN NGOÀI HỆ THỐNG BDT
QTDL,2,TD,7159,SỐ LƯỢNG DỰ ÁN BDT
CNTT,1,TD,7195,VOFFICE_TỶ LỆ GIAO DỊCH THÀNH CÔNG
QTDL,2,TD,7296,HIỆU QUẢ CÁC DỰ ÁN NLP
QTDL,2,KGM,7395,TỔNG DOANH THU CÁC DỰ ÁN/UC
QTDL,2,KGM,7396,VTCC
QTDL,2,VTS,7403,TỔNG DOANH THU CÁC DỰ ÁN/UC
QTDL,2,KGM,7397,SỐ LƯỢNG DỰ ÁN/ UC
QTDL,2,KGM,7398,HIỆU QUẢ CÁC DỰ ÁN CV
QTDL,2,KGM,7399,TỔNG DOANH THU DỰ ÁN NGOÀI HỆ THỐNG BDT
QTDL,2,VTTNEWNEW,7110,VTT
QTDL,2,VTTNEWNEW,7111,SỐ LƯỢNG DỰ ÁN/ UC
QTDL,2,KGM,7400,HIỆU QUẢ CÁC Ucs PTDL
QTDL,2,KGM,7401,HIỆU QUẢ CÁC DỰ ÁN NLP
QTDL,2,KGM,7402,SỐ LƯỢNG DỰ ÁN BDT
QTDL,2,VTS,7404,VTS
QTDL,2,VTS,7405,SỐ LƯỢNG DỰ ÁN/ UC
QTDL,2,VTS,7406,HIỆU QUẢ CÁC DỰ ÁN CV
QTDL,2,VTS,7407,TỔNG DOANH THU DỰ ÁN NGOÀI HỆ THỐNG BDT
QTDL,2,VTS,7408,HIỆU QUẢ CÁC Ucs PTDL
QTDL,2,VTS,7409,HIỆU QUẢ CÁC DỰ ÁN NLP
QTDL,2,VTS,7410,SỐ LƯỢNG DỰ ÁN BDT
CNTT,1,TD,7415,DMS MỘC CHÂU_Tỷ lệ giao dịch thành công
VPTD,2,SXTB,7005,DOANH THU NỘI BỘ
VPTD,2,SXTB,7006,TỔNG DOANH THU (TC)
VPTD,2,SXTB,7007,DOANH THU BÊN NGOÀI
CNTT,1,TD,7416,DMS MỘC CHÂU_Tỷ lệ giao dịch hoàn thành đúng hạn
VPTD,2,SXTB,7009,DT SẢN PHẨM DÂN SỰ
VPTD,2,SXTB,7010,"TỔNG DOANH THU (Không bao gồm VTA, VTE, VTR)"
VPTD,2,SXTB,7011,NCSX
VPTD,2,SXTB,7012,TỔNG DOANH THU (KD)
CNTT,1,TD,7435,DMS MỘC CHÂU_TL KHÁCH HÀNG TRẢI NGHIỆM TỒI
CNTT,1,VTS,7417,DMS MỘC CHÂU_TL KHÁCH HÀNG TRẢI NGHIỆM TỒI
CNTT,1,VTS,7418,DMS MỘC CHÂU_Tỷ lệ giao dịch hoàn thành đúng hạn
CNTT,1,TD,7455,SALE_Tỷ lệ giao dịch thành công
CNTT,1,TD,7420,SALE_TL KHÁCH HÀNG TRẢI NGHIỆM TỒI
CNTT,1,TD,7421,IM2_TỶ LỆ GIAO DỊCH THÀNH CÔNG
CNTT,1,TD,7515,IM2_Tỷ lệ giao dịch hoàn thành đúng hạn
CNTT,1,TD,7535,IM2_TL KHÁCH HÀNG TRẢI NGHIỆM TỒI
CNTT,1,TD,7604,VIETTEL_MAP_Tỷ lệ giao dịch hoàn thành đúng hạn
CNTT,1,TD,7422,VIETTEL_MAP_TL KHÁCH HÀNG TRẢI NGHIỆM TỒI
CNTT,1,VTS,7658,VIETTEL_MAP_Tỷ lệ giao dịch hoàn thành đúng hạn
CNTT,1,VTS,7425,VIETTEL_MAP_TL KHÁCH HÀNG TRẢI NGHIỆM TỒI
CNTT,1,VTTNEWNEW,7659,SALE_Tỷ lệ giao dịch hoàn thành đúng hạn
CNTT,1,VTTNEWNEW,7660,SALE_TL KHÁCH HÀNG TRẢI NGHIỆM TỒI
CNTT,1,VTTNEWNEW,7662,IM2_TL KHÁCH HÀNG TRẢI NGHIỆM TỒI
